pixel_id,class_name,zone,lon,lat,soil_ph,soil_clay,soil_organic,.geo
0000000000000000092c,Rice,1,-90.72759900325455,35.72105590096531,5.9,18,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72991864062256,35.739329045230505]}"
0000000000000000092d,Rice,1,-90.52511568351862,35.56852343123009,6.2,24,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.55966598840661]}"
0000000000000000092e,Rice,1,-90.3661175172559,35.62332132407589,6.1,36,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.60458175261258]}"
0000000000000000092f,Rice,1,-90.29173525258338,35.55810251206818,6.2,40,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.55966598840661]}"
00000000000000000930,Rice,1,-90.4015094023171,35.47869484050842,6.0,32,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.41550829118073,35.46983445999465]}"
00000000000000000931,Rice,1,-90.78976333104063,35.63338105605246,6.1,22,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.649497516818556]}"
00000000000000000775,Rice,1,-90.20369922048519,35.57660778143999,6.1,32,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.19092947015083,35.55966598840661]}"
0000000000000000079c,Rice,1,-90.64099880169557,35.460907486406235,6.0,17,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.46983445999465]}"
000000000000000007af,Rice,1,-90.6059681038197,35.51300762311469,6.2,26,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.514750224200625]}"
00000000000000000483,Rice,1,-90.41839601800652,35.558285335211366,6.2,21,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.41550829118073,35.55966598840661]}"
00000000000000000688,Rice,1,-90.36413767638817,35.53330991021103,5.8,42,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.514750224200625]}"
00000000000000000932,Soybeans,1,-90.26352697931928,35.4702493031132,6.2,33,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.46983445999465]}"
00000000000000000933,Soybeans,1,-90.3954004338739,35.49504190497035,6.0,29,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.41550829118073,35.514750224200625]}"
00000000000000000934,Soybeans,1,-90.20819399434707,35.55325101012203,6.1,32,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.19092947015083,35.55966598840661]}"
00000000000000000935,Soybeans,1,-90.49745142058305,35.53852259934251,6.2,24,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.55966598840661]}"
00000000000000000936,Soybeans,1,-90.30646812246395,35.522349439821646,6.1,39,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.514750224200625]}"
00000000000000000937,Soybeans,1,-90.53984855339921,35.707763320724986,6.2,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.69441328102453]}"
00000000000000000938,Soybeans,1,-90.6100972313952,35.78932919719462,6.0,17,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.78424480943649]}"
00000000000000000939,Soybeans,1,-90.26658146354089,35.74890744614513,6.3,19,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.739329045230505]}"
0000000000000000093a,Soybeans,1,-90.33359729327314,35.5079777571264,6.1,39,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.514750224200625]}"
0000000000000000093b,Soybeans,1,-90.77269389220804,35.478333653323084,6.0,24,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.46983445999465]}"
0000000000000000093c,Soybeans,1,-90.3476122478841,35.458031366226756,6.2,29,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.46983445999465]}"
0000000000000000093d,Soybeans,1,-90.74718337508128,35.69896105524549,6.1,24,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72991864062256,35.69441328102453]}"
0000000000000000093e,Soybeans,1,-90.32155772042881,35.53474574075023,6.1,39,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.514750224200625]}"
0000000000000000093f,Soybeans,1,-90.5014021841164,35.51103224134801,6.1,34,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.514750224200625]}"
00000000000000000940,Soybeans,1,-90.3483301631537,35.63248477674071,6.1,36,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.649497516818556]}"
00000000000000000941,Soybeans,1,-90.64585030364172,35.72878352309093,6.0,18,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.739329045230505]}"
00000000000000000942,Soybeans,1,-90.76586700849522,35.64524226485462,6.1,22,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.649497516818556]}"
00000000000000000943,Soybeans,1,-90.26550236108595,35.68278789572464,6.2,36,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.69441328102453]}"
00000000000000000944,Soybeans,1,-90.77125806166883,35.699678970515095,6.1,22,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.69441328102453]}"
00000000000000000945,Soybeans,1,-90.25562099315151,35.55253309485243,6.1,41,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.55966598840661]}"
00000000000000000946,Soybeans,1,-90.27808148515773,35.6730893509334,6.2,36,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.69441328102453]}"
00000000000000000947,Soybeans,1,-90.45810431288744,35.50043295814397,6.1,25,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4604240553867,35.514750224200625]}"
00000000000000000948,Soybeans,1,-90.24089258237198,35.76507614656494,6.2,16,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.78424480943649]}"
00000000000000000949,Soybeans,1,-90.407257183575,35.605177241889415,6.1,30,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.41550829118073,35.60458175261258]}"
0000000000000000094a,Soybeans,1,-90.24215004886906,35.62440042653082,6.1,35,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.60458175261258]}"
0000000000000000094b,Soybeans,1,-90.38857355016106,35.691594620305196,6.2,24,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.69441328102453]}"
0000000000000000094c,Soybeans,1,-90.63507265639555,35.73471412749201,6.0,18,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.739329045230505]}"
0000000000000000094d,Soybeans,1,-90.3339540213574,35.506359103444,6.1,39,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.514750224200625]}"
0000000000000000094e,Soybeans,1,-90.48505066055341,35.60355858820701,6.2,14,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.60458175261258]}"
0000000000000000094f,Soybeans,1,-90.2178925391383,35.793641147913306,6.2,16,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.78424480943649]}"
00000000000000000950,Soybeans,1,-90.61836440474829,35.83262706842358,6.1,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.82916057364246]}"
00000000000000000951,Soybeans,1,-90.20783280716174,35.63536089692019,6.1,38,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.19092947015083,35.649497516818556]}"
00000000000000000952,Soybeans,1,-90.54200675830909,35.719620070426096,6.0,13,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.739329045230505]}"
00000000000000000953,Soybeans,1,-90.55026947256111,35.47276423610734,6.0,37,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.46983445999465]}"
00000000000000000954,Soybeans,1,-90.57075012369958,35.658534845094955,6.1,17,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.649497516818556]}"
00000000000000000955,Soybeans,1,-90.3452756789321,35.679015496233426,6.1,26,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.69441328102453]}"
00000000000000000956,Soybeans,1,-90.22238731300018,35.74028354470777,6.2,30,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.739329045230505]}"
00000000000000000957,Soybeans,1,-90.40276686881418,35.494863540928215,6.0,29,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.41550829118073,35.514750224200625]}"
00000000000000000958,Soybeans,1,-90.45145579321675,35.53205244371395,6.1,25,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4604240553867,35.514750224200625]}"
00000000000000000959,Soybeans,1,-90.71771763532011,35.70327300596417,6.1,24,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72991864062256,35.69441328102453]}"
0000000000000000095a,Soybeans,1,-90.64980552627613,35.71710513743196,6.0,18,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.739329045230505]}"
0000000000000000095b,Soybeans,1,-90.63327563867101,35.56061744506233,5.8,19,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.55966598840661]}"
0000000000000000095c,Soybeans,1,-90.27538818812144,35.76184329830118,6.2,17,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.78424480943649]}"
0000000000000000095d,Soybeans,1,-90.57200759019666,35.48156650158683,6.0,37,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.46983445999465]}"
0000000000000000095e,Soybeans,1,-90.29999796683542,35.558463699253515,6.2,40,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.55966598840661]}"
0000000000000000095f,Soybeans,1,-90.25957621578593,35.79885383704478,6.2,17,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.78424480943649]}"
00000000000000000960,Soybeans,1,-90.34257792279476,35.74208056243231,6.1,13,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.739329045230505]}"
00000000000000000961,Soybeans,1,-90.56841801384866,35.48552172422124,6.0,37,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.46983445999465]}"
00000000000000000962,Soybeans,1,-90.21088729138334,35.72321410587518,6.2,24,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.19092947015083,35.739329045230505]}"
00000000000000000963,Soybeans,1,-90.28868076836176,35.673446079017666,6.2,36,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.69441328102453]}"
00000000000000000964,Soybeans,1,-90.54829409079444,35.72105590096531,6.0,13,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.739329045230505]}"
00000000000000000965,Soybeans,1,-90.3526421138724,35.702193903509226,6.2,24,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.69441328102453]}"
00000000000000000966,Soybeans,1,-90.42270796872519,35.58289511392534,6.1,30,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.41550829118073,35.60458175261258]}"
00000000000000000967,Soybeans,1,-90.75526772529118,35.70165435228177,6.1,22,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.69441328102453]}"
00000000000000000968,Soybeans,1,-90.71304449741612,35.711535720216204,6.1,24,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72991864062256,35.69441328102453]}"
00000000000000000969,Soybeans,1,-90.49870888708011,35.65027213084291,6.1,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.649497516818556]}"
0000000000000000096a,Soybeans,1,-90.37006828078925,35.69285208680227,6.2,24,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.69441328102453]}"
0000000000000000096b,Soybeans,1,-90.48918424722996,35.62565789302789,6.2,14,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.60458175261258]}"
0000000000000000096c,Soybeans,1,-90.79874396056228,35.6842281853649,5.9,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8197501690345,35.69441328102453]}"
0000000000000000096d,Soybeans,1,-90.37168693447165,35.592241389733374,6.1,36,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.60458175261258]}"
0000000000000000096e,Soybeans,1,-90.592309877293,35.671292333208854,6.2,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.649497516818556]}"
0000000000000000096f,Soybeans,1,-90.30251289982955,35.485338901078045,6.2,33,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.46983445999465]}"
00000000000000000970,Soybeans,1,-90.79245662807692,35.75052164072648,6.1,22,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.739329045230505]}"
00000000000000000971,Soybeans,1,-90.50517458360761,35.555230850989766,6.2,24,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.55966598840661]}"
00000000000000000972,Soybeans,1,-90.56069039172301,35.62601462111216,6.2,21,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.60458175261258]}"
00000000000000000973,Soybeans,1,-90.60165615310102,35.482467239999636,6.1,38,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.46983445999465]}"
00000000000000000974,Soybeans,1,-90.2148380549167,35.75088282791181,6.2,30,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.739329045230505]}"
00000000000000000975,Soybeans,1,-90.21699625982657,35.75842762689424,6.2,30,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.739329045230505]}"
00000000000000000976,Soybeans,1,-90.34383538929184,35.539418878654246,6.2,38,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.55966598840661]}"
00000000000000000977,Soybeans,1,-90.34635478138703,35.4709672183828,6.2,29,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.46983445999465]}"
00000000000000000978,Soybeans,1,-90.70837581861315,35.7068625823122,6.1,24,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72991864062256,35.69441328102453]}"
00000000000000000979,Soybeans,1,-90.21250594506574,35.491626233563416,6.2,34,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.19092947015083,35.46983445999465]}"
0000000000000000097a,Soybeans,1,-90.63794431747397,35.75519477863048,6.0,18,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.739329045230505]}"
0000000000000000097b,Soybeans,1,-90.73945575295566,35.49396280251542,5.5,15,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72991864062256,35.514750224200625]}"
0000000000000000097c,Soybeans,1,-90.49385738513396,35.824003166986216,6.1,18,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.82916057364246]}"
0000000000000000097d,Soybeans,1,-90.32874579132698,35.652247512609584,6.1,28,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.649497516818556]}"
0000000000000000097e,Soybeans,1,-90.7613766937344,35.74549177473819,6.1,22,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.739329045230505]}"
0000000000000000097f,Soybeans,1,-90.58350761181352,35.582538385841076,6.2,18,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.60458175261258]}"
00000000000000000980,Soybeans,1,-90.62123606582671,35.768670182014006,5.9,17,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.78424480943649]}"
00000000000000000981,Soybeans,1,-90.49403574917612,35.617033991590525,6.2,14,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.60458175261258]}"
00000000000000000982,Soybeans,1,-90.54038810462667,35.61469742263852,6.2,21,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.60458175261258]}"
00000000000000000983,Soybeans,1,-90.5376948075904,35.76130374707371,6.0,13,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.739329045230505]}"
00000000000000000984,Soybeans,1,-90.63309727462887,35.681713252370756,5.9,18,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.69441328102453]}"
00000000000000000985,Soybeans,1,-90.77430808678939,35.63463852254953,6.1,22,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.649497516818556]}"
00000000000000000986,Soybeans,1,-90.4636737301032,35.75034327668434,6.0,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4604240553867,35.739329045230505]}"
00000000000000000987,Soybeans,1,-90.21968955686285,35.76112092393052,6.2,30,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.739329045230505]}"
00000000000000000988,Soybeans,1,-90.22867464548554,35.569241346499695,6.1,41,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.55966598840661]}"
00000000000000000989,Soybeans,1,-90.56787846262117,35.6432624239869,6.1,17,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.649497516818556]}"
0000000000000000098a,Soybeans,1,-90.50248128657134,35.76597242587667,6.1,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.78424480943649]}"
0000000000000000098b,Soybeans,1,-90.3547958596812,35.667876661801905,6.1,36,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.649497516818556]}"
0000000000000000098c,Soybeans,1,-90.32659204551815,35.76813063078654,6.1,13,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.78424480943649]}"
